Bibliography vs Study Characteristic,Bibliography vs Type of Digital Innovation,Bibliography vs Application of Digital Innovation,Bibliography vs Impact on Food Insecurity,Bibliography vs Challenges and Limitations,Bibliography vs Future Directions,Bibliography vs Key Findings and Conclusions,Study Characteristic vs Bibliography,Study Characteristic vs Type of Digital Innovation,Study Characteristic vs Application of Digital Innovation,Study Characteristic vs Impact on Food Insecurity,Study Characteristic vs Challenges and Limitations,Study Characteristic vs Future Directions,Study Characteristic vs Key Findings and Conclusions,Type of Digital Innovation vs Bibliography,Type of Digital Innovation vs Study Characteristic,Type of Digital Innovation vs Application of Digital Innovation,Type of Digital Innovation vs Impact on Food Insecurity,Type of Digital Innovation vs Challenges and Limitations,Type of Digital Innovation vs Future Directions,Type of Digital Innovation vs Key Findings and Conclusions,Application of Digital Innovation vs Bibliography,Application of Digital Innovation vs Study Characteristic,Application of Digital Innovation vs Type of Digital Innovation,Application of Digital Innovation vs Impact on Food Insecurity,Application of Digital Innovation vs Challenges and Limitations,Application of Digital Innovation vs Future Directions,Application of Digital Innovation vs Key Findings and Conclusions,Impact on Food Insecurity vs Bibliography,Impact on Food Insecurity vs Study Characteristic,Impact on Food Insecurity vs Type of Digital Innovation,Impact on Food Insecurity vs Application of Digital Innovation,Impact on Food Insecurity vs Challenges and Limitations,Impact on Food Insecurity vs Future Directions,Impact on Food Insecurity vs Key Findings and Conclusions,Challenges and Limitations vs Bibliography,Challenges and Limitations vs Study Characteristic,Challenges and Limitations vs Type of Digital Innovation,Challenges and Limitations vs Application of Digital Innovation,Challenges and Limitations vs Impact on Food Insecurity,Challenges and Limitations vs Future Directions,Challenges and Limitations vs Key Findings and Conclusions,Future Directions vs Bibliography,Future Directions vs Study Characteristic,Future Directions vs Type of Digital Innovation,Future Directions vs Application of Digital Innovation,Future Directions vs Impact on Food Insecurity,Future Directions vs Challenges and Limitations,Future Directions vs Key Findings and Conclusions,Key Findings and Conclusions vs Bibliography,Key Findings and Conclusions vs Study Characteristic,Key Findings and Conclusions vs Type of Digital Innovation,Key Findings and Conclusions vs Application of Digital Innovation,Key Findings and Conclusions vs Impact on Food Insecurity,Key Findings and Conclusions vs Challenges and Limitations,Key Findings and Conclusions vs Future Directions
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05139868413666978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505240832500646,0.0,0.0,0.0,0.0,0.0,0.2276023762300403,0.0,0.0,0.0,0.0,0.0,0.15386149956166745,0.0,0.0,0.0,0.0,0.14099144943178923,0.0,0.2617774331578826,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2922278585714247,0.05139868413666978,0.08084474801081089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042917569972057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31256659982031754,0.21834991973174522,0.0,0.0,0.0,0.0,0.13597485138872395,0.1331033226846051,0.1766832401891297,0.0,0.0,0.18522460382557573,0.0,0.20540865763176389,0.11752481976991644,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099913480832627,0.3197691056774134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505240832500646,0.0,0.0,0.0,0.0,0.0,0.29969481713586227,0.0,0.0,0.0,0.0,0.0,0.0,0.07300635460529756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19893637752089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260864232605439,0.0,0.0,0.0,0.23844656125492478,0.0,0.0,0.0,0.0,0.0,0.0,0.10789006644092206,0.12082664572768778,0.11081314255684857,0.0,0.0,0.0,0.14099144943178923,0.0,0.14477414885242756,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13573715837005718,0.19893637752089943,0.0,0.19893637752089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04528983416352983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18454700060062296,0.15386149956166745,0.14938835369415857,0.0,0.0,0.14099144943178923,0.0,0.25725398037587555,0.17782603596346389,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842186928920613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862017155065033,0.0,0.0,0.0,0.23844656125492478,0.0,0.0,0.0,0.0,0.0,0.0,0.10789006644092206,0.0,0.21568074851073046,0.0,0.0,0.0,0.0,0.0,0.0,0.1265938741832617,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899076624574893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12907265143560254,0.0,0.0,0.0,0.0,0.0,0.0,0.24935830401091888,0.0,0.0,0.21274191754024213,0.0,0.0,0.2403868339371567,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19893637752089943,0.08084474801081089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7121818738291538,0.0,0.0,0.0,0.0,0.0,0.0924185351510138,0.0,0.0,0.0,0.0,0.0,0.12082664572768778,0.12369189665023625,0.0,0.0,0.0,0.21274191754024213,0.0,0.14477414885242756,0.11752481976991644,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505240832500646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16334512733497555,0.0,0.0,0.0,0.21274191754024213,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2922278585714247,0.05139868413666978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505240832500646,0.0,0.0,0.0,0.23844656125492478,0.0,0.0,0.581950662165675,0.0,0.0,0.0,0.07396900474873858,0.13597485138872395,0.212332140762911,0.13346908852513273,0.0,0.0,0.11096678111902933,0.0,0.2257301233359927,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334298852297393,0.35083747306973634,0.0,0.5334298852297393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17957814467006553,0.0,0.0,0.0,0.23844656125492478,0.0,0.0,0.0,0.0,0.0,0.0,0.16334512733497555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1652729935374831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505240832500646,0.0,0.0,0.0,0.0,0.0,0.14860473773566554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30160307673877407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639492247029371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260864232605439,0.0,0.0,0.0,0.0,0.0,0.31256659982031754,0.0,0.0,0.0,0.0,0.0,0.0,0.2745749700461628,0.0,0.0,0.0,0.21274191754024213,0.0,0.0,0.0,0.18739908274456832
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334298852297393,0.0,0.0,0.5334298852297393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30421509742437736,0.0,0.0,0.0,0.23844656125492478,0.0,0.0,0.0,0.0,0.0,0.0,0.16334512733497555,0.0,0.0,0.0,0.0,0.0,0.21274191754024213,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842186928920613,0.0,0.5334298852297393,0.0,0.0,0.0,0.0,0.2755757335042596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17957814467006553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08286056827492445,0.0,0.0,0.0,0.0,0.0,0.0,0.1265938741832617,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137547870165779,0.0,0.6010371529630515,0.0,0.0,0.0,0.0,0.7453154176521886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.414069452595749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334438886148512,0.0,0.0,0.15604951075767462,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217255486921366,0.0,0.0,0.0,0.0,0.0,0.0,0.5679717782576886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.0,0.0,0.0,0.0,0.3834657346588046,0.0,0.0,0.0,0.0,0.0,0.0,0.3454925199423849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23578043478477312,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7453154176521886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.0,0.0,0.46450706791677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.0,0.39038781815158663,0.0,0.0,0.3334438886148512,0.0,0.15281367327832487,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217255486921366,0.217255486921366,0.0,0.0,0.0,0.7453154176521886,0.0,0.520282227631648,0.7026901145929951,0.0,0.0,0.0,0.4697478902078622,0.0,0.4697478902078622,0.4697478902078622,0.46450706791677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.2198259673293639,0.39038781815158663,0.0,0.0,0.3334438886148512,0.0,0.34012785754481345,0.19841860114145685,0.3334438886148512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7453154176521886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177569800419687,0.0,0.0,0.0,0.3334438886148512,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516317832558104,0.0,0.6010371529630515,0.0,0.0,0.0,0.0,0.7453154176521886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.3199282189704718,0.414069452595749,0.0,0.46450706791677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.0,0.0,0.3334438886148512,0.22098483318919532,0.0,0.302701027375662,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217255486921366,0.0,0.0,0.6963167984077107,0.0,0.0,0.0,0.7026901145929951,0.0,0.0,0.20100895174118985,0.0,0.0,0.414069452595749,0.5919288689549316,0.0,0.0,0.0,0.3834657346588046,0.0,0.10465144071287764,0.0,0.0,0.0,0.0,0.1832766465856312,0.39038781815158663,0.15744228914006414,0.0,0.0,0.0,0.41720395352659334,0.0,0.15088032705193902,0.0,0.14680271292421695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7765140072349306,0.778668218778947,0.0,0.0,0.6056941847867995,0.0,0.0,0.949082211402589,0.7629929150551629,0.0,0.0,0.7629929150551629,0.0,0.0,0.6577859470536713,0.5679904333413732,0.0,0.2681832807022331,0.673459974811189,0.0,0.0,0.0,0.0,0.0,0.23543997900733296,0.0,0.0,0.0,0.0,0.0,0.18268681545829893,0.2650292290597018,0.3303781506042791,0.0,0.0,0.49418209807816693,0.4268067112358551,0.7324548566777387,0.0,0.13615365930760412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137547870165779,0.0,0.0,0.0,0.0,0.0,0.86673369048058,0.31895174402147924,0.0,0.0,0.0,0.0,0.0,0.3199282189704718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4949931116072183,0.0,0.1661603413424445,0.0,0.0,0.0,0.0,0.0,0.2760458735076077,0.2345624010245444,0.0,0.0,0.0,0.22098483318919532,0.0,0.2530229049014773,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778668218778947,0.0,0.0,0.0,0.0,0.0,0.653789863573005,0.7629929150551629,0.0,0.0,0.0,0.0,0.0,0.6643238372281064,0.0,0.0,0.0,0.46450706791677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.0,0.0,0.503133293131492,0.0,0.6500239535071093,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778668218778947,0.49505407350555897,0.0,0.0,0.0,0.0,0.827588476893867,0.7629929150551629,0.5696752571768879,0.0,0.0,0.0,0.0,0.6302329288751327,0.0,0.6643238372281064,0.0,0.0,0.0,0.0,0.0,0.3834657346588046,0.0,0.0,0.27310316367449494,0.0,0.0,0.0,0.2289698791743943,0.18268681545829893,0.0,0.15897431208956997,0.0,0.0,0.4756476141326432,0.0,0.6309665624832964,0.4193917420795803,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46450706791677376,0.0,0.0,0.0,0.0,0.0,0.3748460397750888,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.32682006018679044,0.39038781815158663,0.0,0.0,0.0,0.0,0.15281367327832487,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7296839610551025,0.0,0.0,0.0,0.0,0.0,0.86673369048058,0.31895174402147924,0.0,0.0,0.0,0.0,0.0,0.3199282189704718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27395380615054205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246693768010966,0.0,0.0,0.0,0.0,0.22098483318919532,0.0,0.49785477411321655,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347000823704582,0.7296839610551025,0.0,0.7296839610551025,0.0,0.0,0.7629929150551629,0.81821700160214,0.21438345277796408,0.0,0.31895174402147924,0.0,0.0,0.6643238372281064,0.0,0.443442944712408,0.0,0.3461634535871319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12397257102243991,0.0,0.20070830983976373,0.0,0.0,0.503133293131492,0.0,0.6336976070287609,0.303571398995893,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217255486921366,0.0,0.0,0.0,0.0,0.0,0.0,0.5679717782576886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.3792684327708088,0.0,0.0,0.0,0.27395380615054205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.0,0.39038781815158663,0.0,0.0,0.0,0.0,0.34012785754481345,0.19841860114145685,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6010371529630515,0.0,0.0,0.7453154176521886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.0,0.0,0.5855826356253117,0.0,0.0,0.0,0.0,0.0,0.0,0.16908922953656233,0.0,0.0,0.0,0.0,0.39038781815158663,0.0,0.17848524844714928,0.0,0.0,0.3334438886148512,0.0,0.1950475339874779,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7296839610551025,0.49505407350555897,0.0,0.0,0.0,0.0,0.7453154176521886,0.31895174402147924,0.6871111481205858,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.6643238372281064,0.0,0.2746264778101962,0.0,0.0,0.0,0.0,0.0,0.10618064412516233,0.0,0.0,0.0,0.0,0.0,0.3246693768010966,0.0,0.39038781815158663,0.0,0.0,0.3334438886148512,0.0,0.49785477411321655,0.4193917420795803,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6010371529630515,0.0,0.0,0.0,0.0,0.7453154176521886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.414069452595749,0.0,0.46450706791677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.0,0.0,0.3334438886148512,0.0,0.0,0.20346053164663452,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778668218778947,0.0,0.0,0.0,0.0,0.0,0.6963167984077107,0.7629929150551629,0.0,0.0,0.0,0.0,0.0,0.20100895174118985,0.0,0.0,0.0,0.46450706791677376,0.0,0.0,0.0,0.27395380615054205,0.0,0.0,0.11224893666449366,0.0,0.0,0.0,0.0,0.18268681545829893,0.0,0.27342163894758614,0.0,0.0,0.41720395352659334,0.0,0.6933892739106101,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137547870165779,0.0,0.0,0.0,0.0,0.0,0.0,0.31895174402147924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23797314201409006,0.0,0.0,0.0,0.27395380615054205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.0,0.39038781815158663,0.0,0.0,0.39436053935806337,0.0,0.5805011707762328,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7120439773978654,0.0,0.0,0.0,0.0,0.0,0.0,0.653789863573005,0.0,0.0,0.0,0.0,0.0,0.0,0.838646407857709,0.46450706791677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.0,0.39038781815158663,0.0,0.0,0.0,0.0,0.34012785754481345,0.0,0.5601239261953517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7453154176521886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334438886148512,0.0,0.11370166178609266,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7453154176521886,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.0,0.0,0.06124277563188816,0.0,0.0,0.0,0.27395380615054205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.0,0.0,0.3334438886148512,0.0,0.4720103358422842,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217255486921366,0.0,0.0,0.0,0.0,0.23284855872166285,0.0,0.520282227631648,0.0,0.0,0.0,0.0,0.0,0.0,0.4697478902078622,0.0,0.23797314201409006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39038781815158663,0.18546670394057335,0.39038781815158663,0.0,0.0,0.39436053935806337,0.0,0.26239066814261397,0.19841860114145685,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231389883695102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30946148220285313,0.0,0.0,0.0,0.0,0.0,0.4540823029670591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354713542666192,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327199511851161,0.0,0.0,0.0,0.0,0.0,0.0,0.18220954165903397,0.18220954165903397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331045818531286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18743042553262243,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480023620120213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41764346828291793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21394917624642104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327199511851161,0.327199511851161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41764346828291793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10450312478623622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16655173105248752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7023323908878489,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307898353251484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33249005330521064,0.0,0.0,0.41764346828291793,0.0,0.0,0.0,0.0,0.0,0.261662465411263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327199511851161,0.0,0.0,0.0,0.0,0.30946148220285313,0.30946148220285313,0.0,0.0,0.0,0.20890147575703918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331045818531286,0.0,0.11819835352592087,0.0,0.0,0.0,0.0,0.0,0.0,0.22593101878117233,0.14262575546335593,0.0,0.0,0.0,0.0,0.8449694583483756,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8321147053454008,0.0912916278760281,0.0,0.0,0.07101202641985331,0.0,0.0,0.0,0.0,0.4733262621258573,0.0,0.0,0.0,0.0,0.2461705107088847,0.1967641054674134,0.0,0.2411265688384316,0.3322874879280678,0.0,0.0,0.0,0.0,0.0,0.2659171979217649,0.0,0.0,0.0,0.0,0.0,0.0,0.18743042553262243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231389883695102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19367737051549266,0.30946148220285313,0.0,0.0,0.0,0.33249005330521064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17124651318858197,0.0,0.1876694542779018,0.0,0.0,0.0,0.0,0.11480208897544249,0.0,0.16588408302723626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
